ID_avaliacao,avaliacao,nota,sentimento
99116,Fácil de instalar. Fica igual o original. A entrega deixou a desejar.,4,positivo
46340,Jacentrei em contato com a empresa e é nada pra fazer a troca já tem 30 dias  vou colocar no advogado hoje mesmo,1,negativo
89253,"Boa noite , ate agora o ralo não chegou na minha casa a minha obra ja acabou e o ralo nada, sera que tenho que por no procom.",1,negativo
11418,recebi em ordem o produto  com validade ate mes 9  fabricado em 2016,4,positivo
101141,Fogão chegou com defeito. Foi retirado para troca. Fiquei sem fogão e sem o dinheiro. Até  agora não mandaram outro fogão e muito menos recebi qualquer informação sobre o andamento da entrega. Não sei mais a quem reclamar. Retiraram o produto há mais ou menos um mês.,1,negativo
78140,"ACHEI O PRODUTO MUITO BOM , UMA PENA QUE NÃO TINHA CONDIÇOES DE COMPRAR UMA MAIOR .",5,positivo
58156,O produto nao descreve a marca do mesmo no anuncio!!!,2,negativo
51298,"O livro ajuda as pessoas a se conhecerem melhor. A Numerologia desvenda as energias que trazemos ao nascer, que sentimos mas não conseguimos entender.",5,positivo
5705,"Não comprem e cilada, absurdo quero meu dinheiro de volta, demorou quase um mês para chegar e quando chega tenho a surpresa de ver que é pirata, daqueles que você compra no trem.",1,negativo
55582,Músicas muito infantis esperava mais do produto com músicas mais atuais,2,negativo
67912,"Bom processador, não trava, bastante rápido, acabamento ótimo em alumínio; câmera tira boas fotos, filma com boa qualidade. o único ponto negativo é que ainda não atualizou pra o Nougat.",4,positivo
129530,"Até agora está funcionando perfeitamente, tem MP3 via USB, bluetooth, potência suficiente e tem um bonito visual/design.",4,positivo
84754,"Processador muito fraco e memória RAM insuficiente. Mesmo sendo de baixo custo, o aparelho não honra o nome Motorola.",2,negativo
95474,"Comprei esse produto e veio de um defeito conhecido como Loop Infinito que não deixa o aparelho ligar. Trocaram e, o segundo aparelho com 10 dias de uso, deu defeito na Bateria que deveria durar ao menos 6 horas conforme especificação do modelo, está durando apenas 1 hora e meia. Levei-o em uma assistência da LG e me informaram que trata-se de um produto Importado da Korea não homologado e portanto não tem garantia. Então entrei em contato com o fornecedor onde comprei via Market Place no Submarino e este ficou me enviar uma bateria nova, entretanto, não me informou quando e nem responde minhas perguntas sobre qual é a garantia. NÃO COMPREM...não vale à pena investir num produto que custa mais de Mil reais sem garantia.",1,negativo
54189,"Armário muito estreito, mal cabem algumas coisas. Mas pelo custo benefício ate que valeu a pena.",2,negativo
18394,"Quase perfeito, apenas algumas adaptações como por exemplo o display do mesmo lado que a fita glicêmica pra facilitar a leitura.",4,positivo
95362,Melhor maneira de não se desfazer dos aparelhos só por falta de som,5,positivo
43240,"Smartphone Samsung  on7 muito bom,recomendo  a todos",4,positivo
58117,comprei com 2 meses a a borracha do nada começou a vazar e n já não dava pra usar então achei que não presta,1,negativo
72733,"Esse Smarttphone sempre foi o sonho de minha netinha, por isso fiquei mt satisfeito",5,positivo
105242,"A impressora realmente é eficiente, com uma qualidade de impressão impecável e com autonomia satisfatória.  Atendeu nossas expectativas.",4,positivo
54311,O aparelho veio com defeito e há um mês estou aguardando a troca.,1,negativo
64841,Além de ser de ótima qualidade tem 5 anos de garantia! Recomendo!!! E a entrega super rápida! Parabéns!,4,positivo
43398,"Senhores  Voces venderam o produto e dias após informaram que não podiam fazer a entrega, por indisponibilidade do produto.  Preciso desenhar a avalaição para voces?  Adilson",1,negativo
103938,Conforme expectativa. Recomendo. Compraria novamente.,5,positivo
116991,Falta informação de quantos Lumens esta lampada possui.,2,negativo
70057,O produto está com os furos errados e precisa ser trocados,1,negativo
15855,"Estou muito satisfeito com o produto, como também com a entrega.  Grato!",4,positivo
40269,"Comprei esse celular por R$1800,00 e com um mês o derrubei pela primeira vez, ao cair ele quebrou a tela e o display. Eu mandei ele pra assistência técnica da SAMSUNG e me cobraram o absurdo de R$1090,00 para trocar! Não tem cabimento pagar mais da metade do celular pra um concerto, não recomendo esse aparelho por isso é nunca mais compro celular da SAMSUNG",1,negativo
101688,Entrega antes do prazo. Celular excelente. Recomendo!,4,positivo
109770,Ótimo produto.  Atendeu plenamente a nossa expectativa. Muito prático...recomendo,4,positivo
50980,"Minha opinião é ótima, pois já é minha terceira compra, e continuarei a comprar.",4,positivo
12479,"Excelente qualidade, rapidez na entrega e fui muito bem atendida ao ter duvidas referente ao produto.",5,positivo
41217,"Comprei há dois dias. Excelente imagem, programação fácil, sem necessidade de técnicos para instalação, manual bem explicativo, controle remoto super simples e prático. Entradas USB e HMDI suficientes, pena que não tem bluetooth. Comprei também um suporte para parede indicada pelo próprio vendedor/técnico/instalador da loja por R$ 19,90. A única divergência é que paguei R$ 2.799,00 na Loja do SC Rio Mar-Recife e eles não levam nem até ao nosso veículo. Em outras lojas (CB, ML, CF) não tinham o produto. E cá pra nós, o atendimento do Magazine Luiza do SC Rio Mar é péssimo (vendedores, gerentes todos atentos a um vídeo no celular de um deles que nem atenção nos deram).",5,positivo
107998,"Apesar do susto pois veio quebrado , a assistência técnica me enviou outro novinho em 3 dias e veio impecável ! Super educados e atenciosos pode comprar sem medo roda tudo !",5,positivo
64817,Produto excelente para cabelos secos..por processo químicos ou de sol..piscinas...mar..etc,5,positivo
4403,"Produto de boa qualidade, ótimo som. Recomendo! Boa qualidade de som, preço bom! Vale a pena.",5,positivo
125452,"PRODUTO EXCELENTE! RECOMENDO, PORQUE É MUITO BOM. GOSTEI E COMPRARIA NOVAMENTE.",5,positivo
90606,"O produto parece não ter o acabamento, deixando as bordas das cadeiras afiadas e perigosas. Quando levantamos, o calcanhar bate na Madeira e corta o pé de quem está sentado. Os encostos vieram sem o lixamento final e gruda na roupa quando encostamos, o que acaba esfarelando quando levantamos.  Acredito que tenha acontecido algum erro, pois,  as madeiras que ligam os pés das cadeiras são diferentes uma das outras . O que salva é a mesa que embora tenha vindo com a ponta de uma das quinas quebradas, tem uma forte resistência e atende a necessidade...",1,negativo
4100,produto com excelente qualidade e bom preço. Recomendo o produto,4,positivo
127844,"Gostei muito! Atendeu todas as minhas expectativas. Smartphone muito top, tela grande muito rápido lindo demais! E a a entrega excelente chegou bem antes do prazo previsto. Amei....",4,positivo
59703,"O produto é muito bom, atende as minhas espectativas e a entrega foi metade do previsto pelo site",5,positivo
4484,Comprei o aparelho da cor dourada e a loja me mandou um preto.recomendo o aparelho mais não recomendo a loja,5,positivo
101869,Eu adorei er ótimo e chegou super rápido obg. Muito bom mesmo eu recomendo er um produto de ótima qualidade,4,positivo
28155,Ele pode ser montado tanto de um lado quanto outro devido suas funções?,4,positivo
36687,Queria saber do sistema de audio  Se tem dublado ou nao  Na ficha tecnica  nao tem essa infomaçao  Vc esta vendo um produto e fica um monte de sugestao de outros filmes  E as informaçoes que vc quer ver fica bem depois la no final da pagina,1,negativo
51905,"Muito bom o produto, chegou antes do prazo determinado",5,positivo
102480,A qualidade das panelas deixa muito a desejar. Os cabos começam a estragar já nos primeiros usos. Mas não me arrependi. Comprei pela oferta e não tem como esperar muito de um produto tão barato.,2,negativo
17634,"O controle chegou com a tampinha das pilhas quebrado e não funcionou na tv. Já fiz contato para devolução do produto e reembolso, porém não recebi retorno até o momento.",1,negativo
59339,"Adorei muito todo o conjunto, o produto é maravilhoso!   O tecido tem ótima qualidade. Só não é perfeito porque a subida da cortina é rígida. É preciso colocar muita força, o que acaba dando a impressão de que o puxador pode romper.",4,positivo
90352,Lego muito bom!!! Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!Lego muito bom!!!,5,positivo
20672,produto altamente falsificado . Orrivel não compre . Péssima mercadoria e estou totalmente insatisfeito .,1,negativo
85452,"Iluminação potente, bateria de longa duração, um produto reforçado de alta qualidade.",5,positivo
119376,"O moedor de sal, é razoável, de 1 à 5 daria nota 2. Já o moedor de pimenta é simplesmente horrível, produto de péssima qualidade. Onde já se viu um moedor que não moi ? .Gostaria até se possível de devolver. Uma coisa é certa não vai ficar no meu armário, vai para o lixo.",1,negativo
69878,"comprei celular veio faltando fone de ouvido, como pode celular vim sem fone de ouvido",2,negativo
108936,"Produto atendeu minhas expectativas, chegou super rápido, bem  antes do prazo.",4,positivo
25467,"Transportes acabam com produto, nunca vem intacta sempre com pequenas defeitos resultado da ma condução no transporte",2,negativo
125422,Gostei muito do produto. Para ser excelente teria que ter os ideogramas chineses nas peças. Cada peça tem dois lados. Em um deles poderia ter vindo os ideogramas chineses originais.,4,positivo
6628,"O parelho é muito bonito, leve e prático, atendeu as expectativas.",4,positivo
113188,"Eu adorei o produto. Chegou antes do prazo. Tem uma carga boa, da para carregar o celular várias vezes.",5,positivo
87129,Atendimento rápido. Aprovado. Vou comprar novamente.,4,positivo
77082,"O material da persiana e bom, porém chegou úmida e com manchas de sujeira faltou cuidado no transporte e armazenamento.",2,negativo
15969,"Linda , porém dentro é um pouco pequena. Mas gostei bastante .",4,positivo
57506,"jamais voltarei a comprar bolsa desta marca. Péssimo produto. Material sem qualidade nenhuma, Acabamento horrível, Simplesmente não tenho coragem de usar",1,negativo
40157,"Meu pedido não chegou estou esperando resposta vou procurar meus direitos,muita demora no atendimento , ninguém me deu uma resposta sobre isso e até hoje duas semanas de atraso",1,negativo
53601,"Não recebi a mercadoria. Ela retornou ao remetente por erro na etiqueta, e sem meu pedido a compra foi cancelada. Aguardando extorno do valor pago.",1,negativo
16835,"É lindo, material excelente, ótimo para iniciantes. Meu sobrinho de 3 anos amou e já está aprendendo umas notas. Recomendo muito.",5,positivo
11852,"Gostei do produto, supriu a expectativa!!! O produto chegou bem antes do prazo previsto !!! Super recomendo as crianças que quiserem adquirir as pollys!!!!",4,positivo
101591,"Produto com boa estrutura, bem resistente, prático!",4,positivo
67640,"amigos, este barbeador não funciona ligado a tomada justamente para evita choques elétricos, porque foi feito para ser usado na agua, muito bom, já tenho um a muitos anos, nunca deu problema.",5,positivo
122835,"Pra voce que nao bate bem da cabeça e quer melhorar seu Qi! chegou  a solução marreta feita com muita qualidade materia espacial pica das galaxias, voce nunca mais ira errar uma martelada com 20 funcoes ela bate sozinha com 3 velocidades, função martelete, função bumerang voce arremesaa ela volta igualzinha  a do thor aproveitem a promoção de queima de estoque  pra compra familia interia !:)",5,positivo
93854,Aparelho não pega as principais rede de tv no digital.,2,negativo
48585,"Ótima manta ,muito bonita e de Boa qualidade.Adorei a manta muito bonita a coruja",5,positivo
79184,Pelo amor de Deus! Que empresa incompetente é essa? Quem irá resolver meu problema? Só e-mails pedindo desculpas? E meu dinheiro? E meu produto????? Alguém de uma explicação,1,negativo
16345,Tenho ele a pouco tempo mas estou gostando muito. Preenche minhas expectativas!,5,positivo
